,batch,epoch,sample,weight,HR,NDCG,ARP,PCC,SCC_score,SCC_rank,upo,mean,skew
0,256,0,pd,1.0,0.9991128602271168,0,0,0.7922846673858489,0.9877188133649587,-0.9688100835559385,0.777,0.20688763071736746,1.7480252297895136
1,256,1,pd,1.0,0.9997352828911008,0,0,0.6345722333856079,0.9925624362718903,-0.7455214471772649,0.718,0.18131193251692904,1.5408290297718623
2,256,2,pd,1.0,0.9997772776732491,0,0,0.5514789702297899,0.9783360752779791,-0.5121844387492978,0.68,0.191322688115264,1.4692766579749303
3,256,3,pd,1.0,0.999776527766425,0,0,0.5077785364994297,0.9620486619848655,-0.32600564464534965,0.67,0.17870899582965716,1.3750507693633822
4,256,4,pd,1.0,0.9998357704055271,0,0,0.4710349260899227,0.9501728606364056,-0.11110411093085647,0.623,0.20058232002405874,1.1368292192087421
5,256,5,pd,1.0,0.9997945255302029,0,0,0.4351642315283559,0.9317943942828206,0.035923675034632147,0.579,0.2120907357030187,1.0735444443658986
6,256,6,pd,1.0,0.9998395199396475,0,0,0.40887421700234666,0.9098578376426942,0.13778829804867476,0.551,0.24139653860276467,1.019534627200343
7,256,7,pd,1.0,0.9998680163989624,0,0,0.38094793298635055,0.8804585916368248,0.2191473930453709,0.536,0.24650927746748338,0.9779601079720114
8,256,8,pd,1.0,0.9998890137900366,0,0,0.3533984845979195,0.8478987654312324,0.2902522239947679,0.519,0.23356896598244337,0.9694119287141146
9,256,9,pd,1.0,0.9998807648149718,0,0,0.3294199484211542,0.8066717192949339,0.3552653980840006,0.493,0.28999315029881517,0.7264778766412808
10,256,-1,pd,1.0,0.9998807648149718,0,0,0.3294199484211542,0.8066717192949339,0.3552653980840006,0.493,0.28999315029881517,0.7264778766412808
