,batch,epoch,sample,weight,HR,NDCG,ARP,PCC,SCC_score,SCC_rank,upo,mean,skew
0,256,0,ipw,1.0,0.9925275743979983,0,0,0.2521295480915604,0.6728953247189121,-0.9472331412533873,0.724,0.3296605182692136,1.4430644245717807
1,256,1,ipw,1.0,0.9981362062008458,0,0,0.28663908620274864,0.8424281266137721,-0.9856926315852633,0.936,0.041380993354651244,4.231865752714318
2,256,2,ipw,1.0,0.99873247021305,0,0,0.2912105182427338,0.9316158897532681,-0.9908782651153267,0.969,0.00027035632640171677,6.0307624353937115
3,256,3,ipw,1.0,0.9989702258003063,0,0,0.2893992654453357,0.9590065847921566,-0.9929528185350772,0.976,0.0,0.0
4,256,4,ipw,1.0,0.9991284795192688,0,0,0.28448344498080047,0.9661002647942872,-0.9935513339468491,0.979,0.0,0.0
5,256,5,ipw,1.0,0.9992064813523118,0,0,0.2802351429186495,0.9710038892237574,-0.9940643471569393,0.983,0.0,0.0
6,256,6,ipw,1.0,0.9992807330972278,0,0,0.27514481756278797,0.972670431512268,-0.9945923607532894,0.987,0.0,0.0
7,256,7,ipw,1.0,0.9993377344367592,0,0,0.27013620015158124,0.9737954600598676,-0.9950138716071939,0.989,0.0,0.0
8,256,8,ipw,1.0,0.9993737352827792,0,0,0.2659324808665854,0.9745754798528699,-0.9952868786371251,0.99,0.0,0.0
9,256,9,ipw,1.0,0.9994292365870598,0,0,0.2610455147267677,0.9755130036425361,-0.9957428903794273,0.991,0.0,0.0
10,256,-1,ipw,1.0,0.9994292365870598,0,0,0.2610455147267677,0.9755130036425361,-0.9957428903794273,0.991,0.0,0.0
